NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
003_ZW Parque del Perro,3,1,0,0,56.0,39.0,1420499.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70.0,86.0,47.0,75.0,70.0,43.0,72.0,47.0,43.0,37.0,48.0,41.0,44.0,51.0,44.0,54.0,48.0,57.0,42.0,39.0
003_ZW Parque del Perro,4,1,0,0,60.0,56.0,1988791.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56.0,70.0,86.0,47.0,75.0,70.0,43.0,72.0,47.0,43.0,39.0,48.0,41.0,44.0,51.0,44.0,54.0,48.0,57.0,42.0
003_ZW Parque del Perro,5,0,1,0,62.0,56.0,1782210.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60.0,56.0,70.0,86.0,47.0,75.0,70.0,43.0,72.0,47.0,56.0,39.0,48.0,41.0,44.0,51.0,44.0,54.0,48.0,57.0
003_ZW Parque del Perro,6,0,1,0,39.0,70.0,1339101.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,62.0,60.0,56.0,70.0,86.0,47.0,75.0,70.0,43.0,72.0,56.0,56.0,39.0,48.0,41.0,44.0,51.0,44.0,54.0,48.0
003_ZW Parque del Perro,0,1,0,0,40.0,41.0,1249918.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,39.0,62.0,60.0,56.0,70.0,86.0,47.0,75.0,70.0,43.0,70.0,56.0,56.0,39.0,48.0,41.0,44.0,51.0,44.0,54.0
003_ZW Parque del Perro,1,1,0,0,75.0,57.0,2601848.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,40.0,39.0,62.0,60.0,56.0,70.0,86.0,47.0,75.0,70.0,41.0,70.0,56.0,56.0,39.0,48.0,41.0,44.0,51.0,44.0
003_ZW Parque del Perro,2,1,0,0,55.0,34.0,1736118.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.0,40.0,39.0,62.0,60.0,56.0,70.0,86.0,47.0,75.0,57.0,41.0,70.0,56.0,56.0,39.0,48.0,41.0,44.0,51.0
003_ZW Parque del Perro,3,1,0,0,95.0,38.0,2234823.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,75.0,40.0,39.0,62.0,60.0,56.0,70.0,86.0,47.0,34.0,57.0,41.0,70.0,56.0,56.0,39.0,48.0,41.0,44.0
003_ZW Parque del Perro,4,1,0,0,31.0,44.0,810059.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,55.0,75.0,40.0,39.0,62.0,60.0,56.0,70.0,86.0,38.0,34.0,57.0,41.0,70.0,56.0,56.0,39.0,48.0,41.0
003_ZW Parque del Perro,5,0,1,0,31.0,64.0,753190.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,95.0,55.0,75.0,40.0,39.0,62.0,60.0,56.0,70.0,44.0,38.0,34.0,57.0,41.0,70.0,56.0,56.0,39.0,48.0
003_ZW Parque del Perro,6,0,1,0,24.0,56.0,728350.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31.0,31.0,95.0,55.0,75.0,40.0,39.0,62.0,60.0,56.0,64.0,44.0,38.0,34.0,57.0,41.0,70.0,56.0,56.0,39.0
003_ZW Parque del Perro,0,1,0,0,83.0,54.0,2296991.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24.0,31.0,31.0,95.0,55.0,75.0,40.0,39.0,62.0,60.0,56.0,64.0,44.0,38.0,34.0,57.0,41.0,70.0,56.0,56.0
003_ZW Parque del Perro,1,1,0,0,82.0,52.0,2454955.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,83.0,24.0,31.0,31.0,95.0,55.0,75.0,40.0,39.0,62.0,54.0,56.0,64.0,44.0,38.0,34.0,57.0,41.0,70.0,56.0
003_ZW Parque del Perro,2,1,0,0,46.0,51.0,1288777.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82.0,83.0,24.0,31.0,31.0,95.0,55.0,75.0,40.0,39.0,52.0,54.0,56.0,64.0,44.0,38.0,34.0,57.0,41.0,70.0
003_ZW Parque del Perro,3,1,0,0,36.0,55.0,926228.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,82.0,83.0,24.0,31.0,31.0,95.0,55.0,75.0,40.0,51.0,52.0,54.0,56.0,64.0,44.0,38.0,34.0,57.0,41.0
003_ZW Parque del Perro,4,1,0,0,183.0,66.0,5648954.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,46.0,82.0,83.0,24.0,31.0,31.0,95.0,55.0,75.0,55.0,51.0,52.0,54.0,56.0,64.0,44.0,38.0,34.0,57.0
003_ZW Parque del Perro,5,0,1,0,37.0,61.0,1079898.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,183.0,36.0,46.0,82.0,83.0,24.0,31.0,31.0,95.0,55.0,66.0,55.0,51.0,52.0,54.0,56.0,64.0,44.0,38.0,34.0
003_ZW Parque del Perro,6,0,1,0,49.0,75.0,1479264.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,37.0,183.0,36.0,46.0,82.0,83.0,24.0,31.0,31.0,95.0,61.0,66.0,55.0,51.0,52.0,54.0,56.0,64.0,44.0,38.0
003_ZW Parque del Perro,0,1,0,0,68.0,26.0,1443638.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,49.0,37.0,183.0,36.0,46.0,82.0,83.0,24.0,31.0,31.0,75.0,61.0,66.0,55.0,51.0,52.0,54.0,56.0,64.0,44.0
003_ZW Parque del Perro,1,1,0,0,56.0,44.0,1586583.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,68.0,49.0,37.0,183.0,36.0,46.0,82.0,83.0,24.0,31.0,26.0,75.0,61.0,66.0,55.0,51.0,52.0,54.0,56.0,64.0
003_ZW Parque del Perro,2,1,0,0,58.0,44.0,1930455.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56.0,68.0,49.0,37.0,183.0,36.0,46.0,82.0,83.0,24.0,44.0,26.0,75.0,61.0,66.0,55.0,51.0,52.0,54.0,56.0
003_ZW Parque del Perro,3,1,0,0,63.0,47.0,1923021.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,56.0,68.0,49.0,37.0,183.0,36.0,46.0,82.0,83.0,44.0,44.0,26.0,75.0,61.0,66.0,55.0,51.0,52.0,54.0
003_ZW Parque del Perro,4,1,0,0,28.0,42.0,739848.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,58.0,56.0,68.0,49.0,37.0,183.0,36.0,46.0,82.0,47.0,44.0,44.0,26.0,75.0,61.0,66.0,55.0,51.0,52.0
003_ZW Parque del Perro,5,0,1,0,112.0,86.0,3443176.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,63.0,58.0,56.0,68.0,49.0,37.0,183.0,36.0,46.0,42.0,47.0,44.0,44.0,26.0,75.0,61.0,66.0,55.0,51.0
003_ZW Parque del Perro,6,0,1,0,43.0,55.0,907163.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,112.0,28.0,63.0,58.0,56.0,68.0,49.0,37.0,183.0,36.0,86.0,42.0,47.0,44.0,44.0,26.0,75.0,61.0,66.0,55.0
003_ZW Parque del Perro,0,0,0,1,106.0,49.0,2509961.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,43.0,112.0,28.0,63.0,58.0,56.0,68.0,49.0,37.0,183.0,55.0,86.0,42.0,47.0,44.0,44.0,26.0,75.0,61.0,66.0
003_ZW Parque del Perro,1,1,0,0,107.0,51.0,2795189.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,106.0,43.0,112.0,28.0,63.0,58.0,56.0,68.0,49.0,37.0,49.0,55.0,86.0,42.0,47.0,44.0,44.0,26.0,75.0,61.0
003_ZW Parque del Perro,2,1,0,0,40.0,41.0,1113711.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,107.0,106.0,43.0,112.0,28.0,63.0,58.0,56.0,68.0,49.0,51.0,49.0,55.0,86.0,42.0,47.0,44.0,44.0,26.0,75.0
003_ZW Parque del Perro,3,1,0,0,58.0,43.0,1594239.0,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.0,107.0,106.0,43.0,112.0,28.0,63.0,58.0,56.0,68.0,41.0,51.0,49.0,55.0,86.0,42.0,47.0,44.0,44.0,26.0
003_ZW Parque del Perro,4,1,0,0,74.0,46.0,2161833.0,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58.0,40.0,107.0,106.0,43.0,112.0,28.0,63.0,58.0,56.0,43.0,41.0,51.0,49.0,55.0,86.0,42.0,47.0,44.0,44.0
003_ZW Parque del Perro,5,0,1,0,55.0,59.0,2081908.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,74.0,58.0,40.0,107.0,106.0,43.0,112.0,28.0,63.0,58.0,46.0,43.0,41.0,51.0,49.0,55.0,86.0,42.0,47.0,44.0
003_ZW Parque del Perro,6,0,1,0,62.0,63.0,2344658.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,55.0,74.0,58.0,40.0,107.0,106.0,43.0,112.0,28.0,63.0,59.0,46.0,43.0,41.0,51.0,49.0,55.0,86.0,42.0,47.0
003_ZW Parque del Perro,0,1,0,0,54.0,42.0,1185844.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,62.0,55.0,74.0,58.0,40.0,107.0,106.0,43.0,112.0,28.0,63.0,59.0,46.0,43.0,41.0,51.0,49.0,55.0,86.0,42.0
003_ZW Parque del Perro,1,1,0,0,86.0,37.0,1642109.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,54.0,62.0,55.0,74.0,58.0,40.0,107.0,106.0,43.0,112.0,42.0,63.0,59.0,46.0,43.0,41.0,51.0,49.0,55.0,86.0
003_ZW Parque del Perro,2,1,0,0,112.0,42.0,2777802.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,86.0,54.0,62.0,55.0,74.0,58.0,40.0,107.0,106.0,43.0,37.0,42.0,63.0,59.0,46.0,43.0,41.0,51.0,49.0,55.0
003_ZW Parque del Perro,3,1,0,0,53.0,36.0,1041510.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112.0,86.0,54.0,62.0,55.0,74.0,58.0,40.0,107.0,106.0,42.0,37.0,42.0,63.0,59.0,46.0,43.0,41.0,51.0,49.0
003_ZW Parque del Perro,4,1,0,0,47.0,44.0,1277668.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,112.0,86.0,54.0,62.0,55.0,74.0,58.0,40.0,107.0,36.0,42.0,37.0,42.0,63.0,59.0,46.0,43.0,41.0,51.0
003_ZW Parque del Perro,5,0,1,0,78.0,81.0,2525515.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,53.0,112.0,86.0,54.0,62.0,55.0,74.0,58.0,40.0,44.0,36.0,42.0,37.0,42.0,63.0,59.0,46.0,43.0,41.0
003_ZW Parque del Perro,6,0,1,0,68.0,66.0,2214948.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,78.0,47.0,53.0,112.0,86.0,54.0,62.0,55.0,74.0,58.0,81.0,44.0,36.0,42.0,37.0,42.0,63.0,59.0,46.0,43.0
003_ZW Parque del Perro,0,1,0,0,74.0,38.0,2298335.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,68.0,78.0,47.0,53.0,112.0,86.0,54.0,62.0,55.0,74.0,66.0,81.0,44.0,36.0,42.0,37.0,42.0,63.0,59.0,46.0
003_ZW Parque del Perro,1,1,0,0,66.0,34.0,2034279.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,74.0,68.0,78.0,47.0,53.0,112.0,86.0,54.0,62.0,55.0,38.0,66.0,81.0,44.0,36.0,42.0,37.0,42.0,63.0,59.0
003_ZW Parque del Perro,2,1,0,0,65.0,49.0,2246198.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.0,74.0,68.0,78.0,47.0,53.0,112.0,86.0,54.0,62.0,34.0,38.0,66.0,81.0,44.0,36.0,42.0,37.0,42.0,63.0
003_ZW Parque del Perro,3,1,0,0,75.0,49.0,2421251.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,66.0,74.0,68.0,78.0,47.0,53.0,112.0,86.0,54.0,49.0,34.0,38.0,66.0,81.0,44.0,36.0,42.0,37.0,42.0
003_ZW Parque del Perro,4,1,0,0,97.0,53.0,3544984.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,65.0,66.0,74.0,68.0,78.0,47.0,53.0,112.0,86.0,49.0,49.0,34.0,38.0,66.0,81.0,44.0,36.0,42.0,37.0
003_ZW Parque del Perro,5,0,1,0,51.0,71.0,1689551.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,75.0,65.0,66.0,74.0,68.0,78.0,47.0,53.0,112.0,53.0,49.0,49.0,34.0,38.0,66.0,81.0,44.0,36.0,42.0
003_ZW Parque del Perro,6,0,1,0,55.0,43.0,1488845.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51.0,97.0,75.0,65.0,66.0,74.0,68.0,78.0,47.0,53.0,71.0,53.0,49.0,49.0,34.0,38.0,66.0,81.0,44.0,36.0
003_ZW Parque del Perro,0,0,0,1,3.0,48.0,119967.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,55.0,51.0,97.0,75.0,65.0,66.0,74.0,68.0,78.0,47.0,43.0,71.0,53.0,49.0,49.0,34.0,38.0,66.0,81.0,44.0
003_ZW Parque del Perro,1,1,0,0,24.0,38.0,865047.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.0,55.0,51.0,97.0,75.0,65.0,66.0,74.0,68.0,78.0,48.0,43.0,71.0,53.0,49.0,49.0,34.0,38.0,66.0,81.0
003_ZW Parque del Perro,2,1,0,0,30.0,35.0,1005047.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.0,3.0,55.0,51.0,97.0,75.0,65.0,66.0,74.0,68.0,38.0,48.0,43.0,71.0,53.0,49.0,49.0,34.0,38.0,66.0
003_ZW Parque del Perro,3,1,0,0,31.0,47.0,955775.0,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.0,24.0,3.0,55.0,51.0,97.0,75.0,65.0,66.0,74.0,35.0,38.0,48.0,43.0,71.0,53.0,49.0,49.0,34.0,38.0
003_ZW Parque del Perro,4,1,0,0,110.0,55.0,3758600.0,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31.0,30.0,24.0,3.0,55.0,51.0,97.0,75.0,65.0,66.0,47.0,35.0,38.0,48.0,43.0,71.0,53.0,49.0,49.0,34.0
003_ZW Parque del Perro,5,0,1,0,38.0,75.0,1266613.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,110.0,31.0,30.0,24.0,3.0,55.0,51.0,97.0,75.0,65.0,55.0,47.0,35.0,38.0,48.0,43.0,71.0,53.0,49.0,49.0
003_ZW Parque del Perro,6,0,1,0,67.0,64.0,2321732.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,38.0,110.0,31.0,30.0,24.0,3.0,55.0,51.0,97.0,75.0,75.0,55.0,47.0,35.0,38.0,48.0,43.0,71.0,53.0,49.0
003_ZW Parque del Perro,0,0,0,1,67.0,65.0,2150504.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,67.0,38.0,110.0,31.0,30.0,24.0,3.0,55.0,51.0,97.0,64.0,75.0,55.0,47.0,35.0,38.0,48.0,43.0,71.0,53.0
003_ZW Parque del Perro,1,1,0,0,15.69,51.0,557248.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,67.0,67.0,38.0,110.0,31.0,30.0,24.0,3.0,55.0,51.0,65.0,64.0,75.0,55.0,47.0,35.0,38.0,48.0,43.0,71.0
003_ZW Parque del Perro,2,1,0,0,7.67,39.0,272176.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,15.69,67.0,67.0,38.0,110.0,31.0,30.0,24.0,3.0,55.0,51.0,65.0,64.0,75.0,55.0,47.0,35.0,38.0,48.0,43.0
003_ZW Parque del Perro,3,1,0,0,16.51,35.0,541950.0,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.67,15.69,67.0,67.0,38.0,110.0,31.0,30.0,24.0,3.0,39.0,51.0,65.0,64.0,75.0,55.0,47.0,35.0,38.0,48.0
003_ZW Parque del Perro,4,1,0,0,36.35,51.0,1311363.0,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.51,7.67,15.69,67.0,67.0,38.0,110.0,31.0,30.0,24.0,35.0,39.0,51.0,65.0,64.0,75.0,55.0,47.0,35.0,38.0
003_ZW Parque del Perro,5,0,1,0,14.05,59.0,515004.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,36.35,16.51,7.67,15.69,67.0,67.0,38.0,110.0,31.0,30.0,51.0,35.0,39.0,51.0,65.0,64.0,75.0,55.0,47.0,35.0
003_ZW Parque del Perro,6,0,1,0,43.33,60.0,1674995.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,14.05,36.35,16.51,7.67,15.69,67.0,67.0,38.0,110.0,31.0,59.0,51.0,35.0,39.0,51.0,65.0,64.0,75.0,55.0,47.0
003_ZW Parque del Perro,0,1,0,0,44.95,48.0,1533295.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,43.33,14.05,36.35,16.51,7.67,15.69,67.0,67.0,38.0,110.0,60.0,59.0,51.0,35.0,39.0,51.0,65.0,64.0,75.0,55.0
003_ZW Parque del Perro,1,1,0,0,74.38,48.0,2761192.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,44.95,43.33,14.05,36.35,16.51,7.67,15.69,67.0,67.0,38.0,48.0,60.0,59.0,51.0,35.0,39.0,51.0,65.0,64.0,75.0
003_ZW Parque del Perro,2,1,0,0,59.11,52.0,2021589.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,74.38,44.95,43.33,14.05,36.35,16.51,7.67,15.69,67.0,67.0,48.0,48.0,60.0,59.0,51.0,35.0,39.0,51.0,65.0,64.0
003_ZW Parque del Perro,3,1,0,0,124.3,48.0,4386331.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.11,74.38,44.95,43.33,14.05,36.35,16.51,7.67,15.69,67.0,52.0,48.0,48.0,60.0,59.0,51.0,35.0,39.0,51.0,65.0
003_ZW Parque del Perro,4,1,0,0,390.3,54.0,12410886.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.3,59.11,74.38,44.95,43.33,14.05,36.35,16.51,7.67,15.69,48.0,52.0,48.0,48.0,60.0,59.0,51.0,35.0,39.0,51.0
003_ZW Parque del Perro,5,0,1,0,74.85,60.0,3049552.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,390.3,124.3,59.11,74.38,44.95,43.33,14.05,36.35,16.51,7.67,54.0,48.0,52.0,48.0,48.0,60.0,59.0,51.0,35.0,39.0
